grafana_panel_id,grafana_ref_id,grafana_panel_title,segment_label,service_type,benchmark_type,instance,job,service_label,timestamp_local,timestamp_utc,timestamp_unix,load_phase,offset_seconds,metric_name,value,prom_labels_json
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:00:14,2026-06-23T09:30:14Z,1782207014,warmup,45.0,cpu_usage_go,0.0010909090909086154,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:00:29,2026-06-23T09:30:29Z,1782207029,warmup,60.0,cpu_usage_go,0.0014545454545454234,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:00:29,2026-06-23T09:30:29Z,1782207029,warmup,60.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:00:29,2026-06-23T09:30:29Z,1782207029,warmup,60.0,cpu_usage_go,0.0009090743804660164,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:00:44,2026-06-23T09:30:44Z,1782207044,warmup,75.0,cpu_usage_go,0.0014545454545455527,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:00:44,2026-06-23T09:30:44Z,1782207044,warmup,75.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:00:44,2026-06-23T09:30:44Z,1782207044,warmup,75.0,cpu_usage_go,0.0012727504136437605,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:00:59,2026-06-23T09:30:59Z,1782207059,warmup,90.0,cpu_usage_go,0.001636363636363569,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:00:59,2026-06-23T09:30:59Z,1782207059,warmup,90.0,cpu_usage_go,0.0005454446282795065,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:00:59,2026-06-23T09:30:59Z,1782207059,warmup,90.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:01:14,2026-06-23T09:31:14Z,1782207074,warmup,105.0,cpu_usage_go,0.002000000000000119,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:01:14,2026-06-23T09:31:14Z,1782207074,warmup,105.0,cpu_usage_go,0.0005454644629902569,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:01:14,2026-06-23T09:31:14Z,1782207074,warmup,105.0,cpu_usage_go,0.001090889256559013,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:01:29,2026-06-23T09:31:29Z,1782207089,warmup,120.0,cpu_usage_go,0.001818181818181844,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:01:29,2026-06-23T09:31:29Z,1782207089,warmup,120.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:01:29,2026-06-23T09:31:29Z,1782207089,warmup,120.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:01:44,2026-06-23T09:31:44Z,1782207104,warmup,135.0,cpu_usage_go,0.002181778513117897,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:01:44,2026-06-23T09:31:44Z,1782207104,warmup,135.0,cpu_usage_go,0.0007272859506540204,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:01:44,2026-06-23T09:31:44Z,1782207104,warmup,135.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:01:59,2026-06-23T09:31:59Z,1782207119,warmup,150.0,cpu_usage_go,0.0023635933892110226,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:01:59,2026-06-23T09:31:59Z,1782207119,warmup,150.0,cpu_usage_go,0.0005454545454545661,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:01:59,2026-06-23T09:31:59Z,1782207119,warmup,150.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:02:14,2026-06-23T09:32:14Z,1782207134,warmup,165.0,cpu_usage_go,0.0025455008272876503,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:02:14,2026-06-23T09:32:14Z,1782207134,warmup,165.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:02:14,2026-06-23T09:32:14Z,1782207134,warmup,165.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:02:29,2026-06-23T09:32:29Z,1782207149,warmup,180.0,cpu_usage_go,0.002909090909090847,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:02:29,2026-06-23T09:32:29Z,1782207149,warmup,180.0,cpu_usage_go,0.0005454446282795065,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:02:29,2026-06-23T09:32:29Z,1782207149,warmup,180.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:02:44,2026-06-23T09:32:44Z,1782207164,warmup,195.0,cpu_usage_go,0.0034546082656049175,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:02:44,2026-06-23T09:32:44Z,1782207164,warmup,195.0,cpu_usage_go,0.0005454446282789898,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:02:44,2026-06-23T09:32:44Z,1782207164,warmup,195.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:02:59,2026-06-23T09:32:59Z,1782207179,warmup,210.0,cpu_usage_go,0.003818181818181704,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:02:59,2026-06-23T09:32:59Z,1782207179,warmup,210.0,cpu_usage_go,0.0005454545454545661,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:02:59,2026-06-23T09:32:59Z,1782207179,warmup,210.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:03:14,2026-06-23T09:33:14Z,1782207194,warmup,225.0,cpu_usage_go,0.004181742150142668,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:03:14,2026-06-23T09:33:14Z,1782207194,warmup,225.0,cpu_usage_go,0.0007272859506535037,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:03:14,2026-06-23T09:33:14Z,1782207194,warmup,225.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:03:29,2026-06-23T09:33:29Z,1782207209,warmup,240.0,cpu_usage_go,0.004181818181818125,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:03:29,2026-06-23T09:33:29Z,1782207209,warmup,240.0,cpu_usage_go,0.0007272595043725031,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:03:29,2026-06-23T09:33:29Z,1782207209,warmup,240.0,cpu_usage_go,0.000909090909090599,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:03:44,2026-06-23T09:33:44Z,1782207224,warmup,255.0,cpu_usage_go,0.004363636363636399,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:03:44,2026-06-23T09:33:44Z,1782207224,warmup,255.0,cpu_usage_go,0.0005454446282795065,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:03:44,2026-06-23T09:33:44Z,1782207224,warmup,255.0,cpu_usage_go,0.0012727272727271486,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:03:59,2026-06-23T09:33:59Z,1782207239,warmup,270.0,cpu_usage_go,0.004727272727272691,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:03:59,2026-06-23T09:33:59Z,1782207239,warmup,270.0,cpu_usage_go,0.000909090909090599,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:03:59,2026-06-23T09:33:59Z,1782207239,warmup,270.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:04:14,2026-06-23T09:34:14Z,1782207254,warmup,285.0,cpu_usage_go,0.004727272727272691,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:04:14,2026-06-23T09:34:14Z,1782207254,warmup,285.0,cpu_usage_go,0.0007272727272730993,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:04:14,2026-06-23T09:34:14Z,1782207254,warmup,285.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:04:29,2026-06-23T09:34:29Z,1782207269,ramp_1,300.0,cpu_usage_go,0.005272727272727257,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:04:29,2026-06-23T09:34:29Z,1782207269,ramp_1,300.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:04:29,2026-06-23T09:34:29Z,1782207269,ramp_1,300.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:04:44,2026-06-23T09:34:44Z,1782207284,ramp_1,315.0,cpu_usage_go,0.005090909090908982,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:04:44,2026-06-23T09:34:44Z,1782207284,ramp_1,315.0,cpu_usage_go,0.0007272595043725031,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:04:44,2026-06-23T09:34:44Z,1782207284,ramp_1,315.0,cpu_usage_go,0.0009091074383172671,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:04:59,2026-06-23T09:34:59Z,1782207299,ramp_1,330.0,cpu_usage_go,0.004909090909090836,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:04:59,2026-06-23T09:34:59Z,1782207299,ramp_1,330.0,cpu_usage_go,0.0007272859506540204,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:04:59,2026-06-23T09:34:59Z,1782207299,ramp_1,330.0,cpu_usage_go,0.000909090909090599,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:05:14,2026-06-23T09:35:14Z,1782207314,ramp_1,345.0,cpu_usage_go,0.004909090909090965,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:05:14,2026-06-23T09:35:14Z,1782207314,ramp_1,345.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:05:14,2026-06-23T09:35:14Z,1782207314,ramp_1,345.0,cpu_usage_go,0.000909090909090599,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:05:29,2026-06-23T09:35:29Z,1782207329,ramp_1,360.0,cpu_usage_go,0.005454446282794936,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:05:29,2026-06-23T09:35:29Z,1782207329,ramp_1,360.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:05:29,2026-06-23T09:35:29Z,1782207329,ramp_1,360.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:05:44,2026-06-23T09:35:44Z,1782207344,ramp_1,375.0,cpu_usage_go,0.006363636363636389,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:05:44,2026-06-23T09:35:44Z,1782207344,ramp_1,375.0,cpu_usage_go,0.0007272859506540204,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:05:44,2026-06-23T09:35:44Z,1782207344,ramp_1,375.0,cpu_usage_go,0.001090889256559013,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:05:59,2026-06-23T09:35:59Z,1782207359,ramp_1,390.0,cpu_usage_go,0.007090780167633326,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:05:59,2026-06-23T09:35:59Z,1782207359,ramp_1,390.0,cpu_usage_go,0.0005454545454545661,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:05:59,2026-06-23T09:35:59Z,1782207359,ramp_1,390.0,cpu_usage_go,0.0010909289259805137,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:06:14,2026-06-23T09:36:14Z,1782207374,ramp_1,405.0,cpu_usage_go,0.007999999999999959,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:06:14,2026-06-23T09:36:14Z,1782207374,ramp_1,405.0,cpu_usage_go,0.0005454545454545661,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:06:14,2026-06-23T09:36:14Z,1782207374,ramp_1,405.0,cpu_usage_go,0.000909090909090599,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:06:29,2026-06-23T09:36:29Z,1782207389,ramp_1,420.0,cpu_usage_go,0.009090743804658097,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:06:29,2026-06-23T09:36:29Z,1782207389,ramp_1,420.0,cpu_usage_go,0.0005454545454545661,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:06:29,2026-06-23T09:36:29Z,1782207389,ramp_1,420.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:06:44,2026-06-23T09:36:44Z,1782207404,ramp_1,435.0,cpu_usage_go,0.00981800330903073,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:06:44,2026-06-23T09:36:44Z,1782207404,ramp_1,435.0,cpu_usage_go,0.0007272859506535037,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:06:44,2026-06-23T09:36:44Z,1782207404,ramp_1,435.0,cpu_usage_go,0.0007272727272725826,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:06:59,2026-06-23T09:36:59Z,1782207419,ramp_1,450.0,cpu_usage_go,0.01109090909090908,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:06:59,2026-06-23T09:36:59Z,1782207419,ramp_1,450.0,cpu_usage_go,0.0007272595043725031,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:06:59,2026-06-23T09:36:59Z,1782207419,ramp_1,450.0,cpu_usage_go,0.0007272727272730993,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:07:14,2026-06-23T09:37:14Z,1782207434,ramp_1,465.0,cpu_usage_go,0.011636363636363518,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:07:14,2026-06-23T09:37:14Z,1782207434,ramp_1,465.0,cpu_usage_go,0.0005454644629902569,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:07:14,2026-06-23T09:37:14Z,1782207434,ramp_1,465.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:07:29,2026-06-23T09:37:29Z,1782207449,ramp_1,480.0,cpu_usage_go,0.012727272727272778,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:07:29,2026-06-23T09:37:29Z,1782207449,ramp_1,480.0,cpu_usage_go,0.0007272859506540204,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:07:29,2026-06-23T09:37:29Z,1782207449,ramp_1,480.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:07:44,2026-06-23T09:37:44Z,1782207464,ramp_1,495.0,cpu_usage_go,0.01345454545454549,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:07:44,2026-06-23T09:37:44Z,1782207464,ramp_1,495.0,cpu_usage_go,0.0003636429753270102,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:07:44,2026-06-23T09:37:44Z,1782207464,ramp_1,495.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:07:59,2026-06-23T09:37:59Z,1782207479,ramp_1,510.0,cpu_usage_go,0.014181818181818202,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:07:59,2026-06-23T09:37:59Z,1782207479,ramp_1,510.0,cpu_usage_go,0.0003636429753270102,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:07:59,2026-06-23T09:37:59Z,1782207479,ramp_1,510.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:08:14,2026-06-23T09:38:14Z,1782207494,ramp_1,525.0,cpu_usage_go,0.015273004963726676,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:08:14,2026-06-23T09:38:14Z,1782207494,ramp_1,525.0,cpu_usage_go,0.00018181818181801644,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:08:14,2026-06-23T09:38:14Z,1782207494,ramp_1,525.0,cpu_usage_go,0.0009090909090911157,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:08:29,2026-06-23T09:38:29Z,1782207509,ramp_1,540.0,cpu_usage_go,0.016181818181818193,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:08:29,2026-06-23T09:38:29Z,1782207509,ramp_1,540.0,cpu_usage_go,0.0005454644629902569,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:08:29,2026-06-23T09:38:29Z,1782207509,ramp_1,540.0,cpu_usage_go,0.0012727272727271486,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:08:44,2026-06-23T09:38:44Z,1782207524,ramp_1,555.0,cpu_usage_go,0.016909090909091033,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:08:44,2026-06-23T09:38:44Z,1782207524,ramp_1,555.0,cpu_usage_go,0.0005454545454545661,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:08:44,2026-06-23T09:38:44Z,1782207524,ramp_1,555.0,cpu_usage_go,0.0010909090909091322,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:08:59,2026-06-23T09:38:59Z,1782207539,ramp_1,570.0,cpu_usage_go,0.017272727272727325,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:08:59,2026-06-23T09:38:59Z,1782207539,ramp_1,570.0,cpu_usage_go,0.0005454644629902569,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,warehouse-go:8084,go-services,warehouse-go:8084,2026-06-23 15:08:59,2026-06-23T09:38:59Z,1782207539,ramp_1,570.0,cpu_usage_go,0.0007272859506535037,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,inventory-go-twin:9082,go-services,inventory-go-twin:9082,2026-06-23 15:09:14,2026-06-23T09:39:14Z,1782207554,ramp_1,585.0,cpu_usage_go,0.01709090909090905,{}
2,B,CPU Usage Rate,go_inventory,go,inventory,order-go-twin:9083,go-services,order-go-twin:9083,2026-06-23 15:09:14,2026-06-23T09:39:14Z,1782207554,ramp_1,585.0,cpu_usage_go,0.0005454545454545661,{}
